originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,is_Documentary,is_History,is_Adventure,is_Thriller,is_Game-Show,is_Comedy,is_Sci-Fi,is_Romance,is_Biography,is_Musical,is_Western,is_Music,is_Film-Noir,is_Adult,is_Reality-TV,is_News,is_Action,is_Crime,is_Short,is_Fantasy,is_Family,is_Mystery,is_Talk-Show,is_Drama,is_Sport,is_War,is_Horror,is_Animation,fill_runtimeMinutes,is_from_Oceania,is_from_North America,is_from_South America,is_from_Asia,is_from_Africa,is_from_Europe,countryOfOrigin,countryOfOrigin_freq_enc,countryOfOrigin_NA,countryOfOrigin_AF,countryOfOrigin_AS,countryOfOrigin_EU,countryOfOrigin_OC,countryOfOrigin_SA,countryOfOrigin_UNK,fill_runtimeMinutes_Bruno
Y,7,2017,2017.0,106.0,0.0,1166,4,0,34,0,movie,0,False,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,106.0
Baywatch: Sex Sells,7,2021,2021.0,42.0,0.0,88,1,0,29,0,tvEpisode,0,False,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,42.0
The Hole in the Wall Gang,8,1987,1987.0,30.0,0.0,83,3,0,112,1,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Still Using,9,2005,2005.0,30.0,0.0,179,0,0,44,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Secrets of the Bermuda Triangle,7,2018,,,0.0,30,2,0,29,0,tvMiniSeries,0,True,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,125.0
Ressam,7,2020,2020.0,,0.0,30,20,0,13,0,tvSeries,0,True,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.0,0,0,0,1,0,0,['TR'],0.0104079701675293,0,0,1,0,0,0,0,45.0
Jia nu mu le,9,2018,2018.0,45.0,0.0,53,7,0,20,0,tvSeries,0,True,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,45.0,0,0,0,1,0,0,"['CN', 'TW']",0.0101853397896142,0,0,2,0,0,0,0,45.0
Big Nazi on Campus,8,1987,1987.0,,0.0,110,0,0,64,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,46.0
Roybertito's :60 Second Spot,9,2005,2005.0,4.0,0.0,38,0,0,8,0,short,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,4.0
La Foquita: El 10 de la calle,6,2020,2020.0,100.0,0.0,129,3,1,103,0,movie,0,False,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,0,1,0,0,0,['PE'],0.0006122335392664,0,0,0,0,0,1,0,100.0
Vitalino/Lampião,8,1969,1969.0,,0.0,8,2,0,1,1,short,0,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,0,1,0,0,0,['BR'],0.0098513942227416,0,0,0,0,0,1,0,8.0
Bernardo Bertolucci: A cosa serve il cinema?,7,2002,2002.0,57.0,0.0,43,0,0,6,0,tvMovie,0,False,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0,0,0,0,0,1,['IT'],0.0234875048700395,0,0,0,1,0,0,0,57.0
Charlie Day/Kendall Jenner/NxWorries,7,2017,2017.0,41.0,0.0,18,0,0,116,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,41.0
Der Hammermörder,8,1990,1990.0,90.0,2.0,106,2,0,38,1,tvMovie,1,False,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,90.0
Deddo Hîto o Seisuru no wa Dare ka,8,2015,2015.0,,0.0,6,0,0,26,0,tvEpisode,0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,42.0
"Yes, We Have No Havanas",8,1988,1988.0,30.0,0.0,509,2,0,69,0,tvEpisode,0,False,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Akbar Amar Anthony,7,1978,1978.0,,0.0,18,0,0,8,0,movie,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,1,0,0,['PK'],0.0010574942950965,0,0,1,0,0,0,0,90.0
Don't Stop Dreaming,5,2007,2007.0,104.0,0.0,69,1,0,46,1,movie,0,False,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,104.0
"Trilogy: Part 1 - August 8, 1955",8,1992,1992.0,46.0,0.0,446,8,0,57,1,tvEpisode,0,False,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,46.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,46.0
Two-Gun Caballero,5,1931,1931.0,58.0,0.0,45,2,0,13,0,movie,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,58.0
Episode #1.69,6,2009,2009.0,60.0,0.0,9,0,0,57,0,tvEpisode,0,False,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,60.0
Heedless Hearts,7,1996,1996.0,44.0,0.0,360,1,0,54,1,tvEpisode,0,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,44.0,1,1,0,0,0,0,"['US', 'NZ']",0.3987310068458841,1,0,0,0,1,0,0,44.0
Chico Mendes: Voice of the Amazon,9,1989,1989.0,56.0,3.0,15,8,0,25,0,movie,0,False,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,1,1,0,0,0,"['US', 'BR']",0.4069126732342628,1,0,0,0,0,1,0,56.0
Zade,7,2017,,,0.0,19,4,0,5,0,tvSeries,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31.0,0,0,0,1,0,0,['TR'],0.0104079701675293,0,0,1,0,0,0,0,30.0
Oru Veedu Iru Vaasal,8,1990,1990.0,155.0,1.0,65,2,0,34,0,movie,0,False,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,155.0
Zero: Shisei no Koe,9,2005,2005.0,,0.0,342,5,0,129,2,videoGame,0,False,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,28.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,
Flash Gordon: Journey to Greatness,7,1997,1997.0,47.0,0.0,80,1,0,4,0,tvEpisode,0,False,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,47.0
The First Vision,8,1976,1976.0,15.0,0.0,85,4,0,7,0,short,0,False,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,15.0
Verzaubert,8,1993,1993.0,89.0,0.0,11,1,0,9,1,movie,0,False,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,89.0
Vincent,8,1987,1987.0,105.0,0.0,470,4,0,39,11,movie,1,False,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,105.0,1,0,0,0,0,1,"['AU', 'BE']",0.0238214504369121,0,0,0,1,1,0,0,105.0
Bérénice,6,1954,1954.0,15.0,0.0,540,1,0,6,2,short,0,False,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,15.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,15.0
Depart in Peace,8,1970,1970.0,49.0,0.0,25,1,0,16,0,tvEpisode,0,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,49.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,49.0
So... What Brings You to Armageddon?,9,2006,2006.0,60.0,0.0,42,1,0,86,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,60.0
The Beach Boy,7,1985,1985.0,47.0,0.0,131,29,0,71,0,tvEpisode,0,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,47.0
Ayoub,7,1983,1983.0,100.0,0.0,158,3,0,35,0,movie,0,False,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,0,0,0,1,0,['EG'],0.0034507708576835,0,1,0,0,0,0,0,100.0
Ranchi no joô,8,2002,2002.0,54.0,0.0,702,7,0,38,0,tvMiniSeries,0,True,0,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,54.0
Table for Too Many: Part 2,8,2002,2002.0,22.0,0.0,197,2,0,73,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,22.0
Al Maout Al Kadem Ila Al Sharq,8,1997,1998.0,,0.0,55,1,0,8,0,tvSeries,0,True,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.0,0,0,0,1,0,0,['SY'],0.000222630377915,0,0,1,0,0,0,0,30.0
Dr. Hoof and Mouth,8,1985,1985.0,46.0,0.0,94,6,0,94,0,tvEpisode,0,False,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,46.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,46.0
Bob le flambeur,8,1956,1956.0,102.0,0.0,13591,144,1,71,91,movie,0,False,0,31,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,102.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,102.0
De Zuil met de Kattekop,7,1982,1982.0,25.0,0.0,10,1,0,48,1,tvEpisode,0,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25.0,0,0,0,0,0,1,['NL'],0.0094061334669115,0,0,0,1,0,0,0,25.0
Dynamite,7,1978,1978.0,,0.0,7,0,0,10,0,movie,0,False,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,97.0
Episode #2.12,8,2020,2020.0,,0.0,92,5,0,22,1,tvEpisode,0,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,40.0,0,0,0,1,0,0,['KR'],0.0091835030889964,0,0,1,0,0,0,0,28.0
Escape! Honoo no Hangyojin Noonsa!,8,1995,1995.0,22.0,0.0,42,1,0,49,0,tvEpisode,0,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,22.0
For the Kids,8,2016,2016.0,28.0,0.0,175,6,0,170,1,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,28.0
Hodina modrych slonu,8,1971,1971.0,69.0,0.0,16,2,0,52,0,movie,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,69.0,0,0,0,0,0,1,['CSHH'],0.0041186619914287,0,0,0,0,0,0,1,69.0
Das Thema,8,1994,1994.0,58.0,0.0,53,12,0,21,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,58.0,0,0,0,0,0,1,['XWG'],0.0135247954583402,0,0,0,0,0,0,1,58.0
Armon aika,5,1998,1998.0,123.0,0.0,33,2,0,102,0,movie,1,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123.0,0,0,0,0,0,1,['FI'],0.0075137752546334,0,0,0,1,0,0,0,123.0
Christopher Walken/Joan Osborne,8,1996,1996.0,90.0,0.0,93,1,0,144,2,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,90.0
Socrates,9,1982,1982.0,,0.0,21,0,0,6,0,tvMovie,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,90.0
Ed the Bridegroom,7,1965,1965.0,30.0,0.0,25,1,0,37,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Sort of Looking for Gina,7,1985,1985.0,,0.0,31,0,0,56,1,tvEpisode,0,False,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,45.0
Christening and Launching Kaiser Wilhelm's Yacht 'Meteor',5,1902,1902.0,5.0,0.0,46,0,0,3,0,short,0,False,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,5.0
Gibbon Take,8,1986,1986.0,48.0,0.0,68,15,0,142,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,48.0
Signore indecenti,4,1996,1996.0,80.0,0.0,14,0,0,10,0,video,0,False,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0,0,0,1,['IT'],0.0234875048700395,0,0,0,1,0,0,0,80.0
Un instant de bonheur,8,2021,2021.0,52.0,6.0,134,5,0,23,0,movie,4,False,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,52.0
Alle tijd,7,2011,2011.0,96.0,0.0,906,8,0,125,10,movie,4,False,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96.0,0,0,0,0,0,1,"['NL', 'BE']",0.0156954416430121,0,0,0,2,0,0,0,96.0
La miel se fue de la luna,8,1952,1952.0,95.0,0.0,34,2,0,47,0,movie,0,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,0,1,0,0,0,0,['MX'],0.0136361106472978,1,0,0,0,0,0,0,95.0
Fantastic Beasts and Where to Find Them 360: The Blind Pig,7,2017,2017.0,3.0,0.0,33,3,0,19,0,short,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,3.0
"Aki bújt, bújt",7,1968,1968.0,5.0,0.0,7,1,0,4,0,short,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,0,0,0,0,0,1,['HU'],0.0055101018533978,0,0,0,1,0,0,0,5.0
Blowing in Style,7,1989,1989.0,90.0,0.0,130,0,0,28,3,video,0,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,90.0
Spettri,5,1987,1987.0,90.0,0.0,625,92,0,56,14,movie,0,False,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,0,0,0,0,0,1,['IT'],0.0234875048700395,0,0,0,1,0,0,0,90.0
Dépendance,6,1995,1995.0,,0.0,15,0,0,14,0,movie,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,95.0
Atlántida,7,2014,2014.0,88.0,1.0,107,10,0,38,2,movie,3,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.0,0,0,1,0,0,1,"['AR', 'FR']",0.0542104970223186,0,0,0,1,0,1,0,88.0
Az nafas Oftade,3,2006,2006.0,,0.0,13,1,0,13,0,tvSeries,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,1,0,0,['IR'],0.0045639227472588,0,0,1,0,0,0,0,50.0
Episode #8.13,8,1956,1956.0,60.0,0.0,15,1,0,11,0,tvEpisode,0,False,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,60.0
The Challenge: World Championship,8,2023,,,0.0,316,2,2,74,0,tvSeries,0,True,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,31.0
Kadenang bulaklak,9,1994,1994.0,128.0,1.0,48,1,0,102,0,movie,1,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,128.0,0,0,0,1,0,0,['PH'],0.0056770746368341,0,0,1,0,0,0,0,128.0
Neighborhood Killer,7,1957,1957.0,30.0,0.0,31,0,0,38,0,tvEpisode,0,False,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Episode #3.2,7,2019,2019.0,,0.0,14,1,0,18,0,tvEpisode,0,False,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,30.0
Muna,8,2023,2023.0,18.0,2.0,17,2,0,56,0,short,4,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,18.0
Cin-Si Bozuk,2,2019,2019.0,95.0,0.0,106,6,0,31,0,movie,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,0,0,0,1,0,0,['TR'],0.0104079701675293,0,0,1,0,0,0,0,95.0
A Morte Diária,7,2015,2015.0,78.0,0.0,5,4,0,8,0,movie,0,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,1,0,0,0,['BR'],0.0098513942227416,0,0,0,0,0,1,0,78.0
La frontera del miedo,5,1958,1958.0,77.0,0.0,14,1,0,51,1,movie,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77.0,0,0,0,0,0,1,['ES'],0.0180887182055991,0,0,0,1,0,0,0,77.0
The Show,6,1992,,30.0,0.0,34,1,0,4,0,tvMiniSeries,0,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,0,0,0,1,['NO'],0.0050648410975677,0,0,0,1,0,0,0,30.0
The Big Deal,9,1988,1988.0,24.0,0.0,33,1,0,37,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,24.0
A Night in the Wasteland,5,1996,1996.0,22.0,0.0,41,1,0,122,0,tvEpisode,0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,22.0
Atlantic Adventure,6,1935,1935.0,68.0,0.0,177,8,0,68,0,movie,0,False,0,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,68.0
The Disembodied,5,1957,1957.0,66.0,0.0,354,7,0,29,21,movie,0,False,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,66.0
Totsuzen! Neko no kuni banipal witt,7,1995,1995.0,77.0,0.0,209,7,1,67,1,movie,0,False,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,77.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,77.0
Illuminata,6,1998,1998.0,119.0,0.0,1744,80,1,247,36,movie,1,False,0,13,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119.0,0,1,0,1,0,1,"['ES', 'US', 'JP']",0.4622363221461568,1,0,1,1,0,0,0,119.0
Liam: As It Was,7,2019,2019.0,85.0,0.0,1929,10,3,44,21,movie,0,False,0,10,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,85.0
Morgan and Destiny's Eleventeenth Date: The Zeppelin Zoo,8,2010,2010.0,7.0,0.0,745,4,0,18,0,short,0,False,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,7.0
One Damn Degree,7,2010,2010.0,17.0,0.0,50,9,5,20,1,short,1,False,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17.0,0,0,0,1,0,0,['IR'],0.0045639227472588,0,0,1,0,0,0,0,17.0
Episode #1.5,8,2019,2019.0,46.0,0.0,474,2,0,232,0,tvEpisode,0,False,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,46.0,0,0,0,0,0,1,['NO'],0.0050648410975677,0,0,0,1,0,0,0,46.0
